org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ
10939,COMPLETE,A_ACCEPTED,2011-10-31 19:47:32.675000+00:00,2011-10-31 20:19:02.294000+01:00,181160,5500
10939,COMPLETE,A_FINALIZED,2011-10-31 19:53:47.161000+00:00,2011-10-31 20:19:02.294000+01:00,181160,5500
11180,COMPLETE,A_CANCELLED,2011-11-14 18:46:03.310000+00:00,2011-10-31 20:19:02.294000+01:00,181160,5500
112,COMPLETE,A_SUBMITTED,2012-02-17 15:41:19.460000+00:00,2012-02-17 16:41:19.460000+01:00,210434,500
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-17 15:41:20.013000+00:00,2012-02-17 16:41:19.460000+01:00,210434,500
112,COMPLETE,A_DECLINED,2012-02-17 15:41:52.981000+00:00,2012-02-17 16:41:19.460000+01:00,210434,500
112,COMPLETE,A_SUBMITTED,2011-11-16 15:25:54.957000+00:00,2011-11-16 16:25:54.957000+01:00,185888,7000
112,COMPLETE,A_PARTLYSUBMITTED,2011-11-16 15:25:55.071000+00:00,2011-11-16 16:25:54.957000+01:00,185888,7000
11120,COMPLETE,A_DECLINED,2011-11-16 15:43:13.845000+00:00,2011-11-16 16:25:54.957000+01:00,185888,7000
112,COMPLETE,A_SUBMITTED,2012-02-09 18:07:59.368000+00:00,2012-02-09 19:07:59.368000+01:00,207921,15000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-09 18:08:00.435000+00:00,2012-02-09 19:07:59.368000+01:00,207921,15000
10982,COMPLETE,A_DECLINED,2012-02-09 19:08:00.836000+00:00,2012-02-09 19:07:59.368000+01:00,207921,15000
112,COMPLETE,A_SUBMITTED,2012-02-01 20:36:28.563000+00:00,2012-02-01 21:36:28.563000+01:00,205754,2600
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-01 20:36:28.721000+00:00,2012-02-01 21:36:28.563000+01:00,205754,2600
112,COMPLETE,A_PREACCEPTED,2012-02-01 20:37:04.271000+00:00,2012-02-01 21:36:28.563000+01:00,205754,2600
11003,COMPLETE,A_ACCEPTED,2012-02-02 14:01:12.478000+00:00,2012-02-01 21:36:28.563000+01:00,205754,2600
11003,COMPLETE,A_FINALIZED,2012-02-02 14:01:49.187000+00:00,2012-02-01 21:36:28.563000+01:00,205754,2600
112,COMPLETE,A_CANCELLED,2012-03-04 08:15:27.001000+00:00,2012-02-01 21:36:28.563000+01:00,205754,2600
112,COMPLETE,A_SUBMITTED,2012-02-29 21:11:17.954000+00:00,2012-02-29 22:11:17.954000+01:00,214340,8000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-29 21:11:18.173000+00:00,2012-02-29 22:11:17.954000+01:00,214340,8000
112,COMPLETE,A_DECLINED,2012-02-29 21:11:53.624000+00:00,2012-02-29 22:11:17.954000+01:00,214340,8000
112,COMPLETE,A_SUBMITTED,2011-12-14 18:53:07.363000+00:00,2011-12-14 19:53:07.363000+01:00,193623,1500
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-14 18:53:08.141000+00:00,2011-12-14 19:53:07.363000+01:00,193623,1500
10863,COMPLETE,A_DECLINED,2011-12-14 19:05:25.971000+00:00,2011-12-14 19:53:07.363000+01:00,193623,1500
112,COMPLETE,A_SUBMITTED,2011-12-29 19:10:31.567000+00:00,2011-12-29 20:10:31.567000+01:00,196530,7400
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-29 19:10:31.757000+00:00,2011-12-29 20:10:31.567000+01:00,196530,7400
112,COMPLETE,A_PREACCEPTED,2011-12-29 19:11:02.204000+00:00,2011-12-29 20:10:31.567000+01:00,196530,7400
112,COMPLETE,A_CANCELLED,2012-01-29 08:15:22.533000+00:00,2011-12-29 20:10:31.567000+01:00,196530,7400
112,COMPLETE,A_SUBMITTED,2012-02-24 15:43:13.791000+00:00,2012-02-24 16:43:13.791000+01:00,212548,10000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-24 15:43:14.117000+00:00,2012-02-24 16:43:13.791000+01:00,212548,10000
112,COMPLETE,A_PREACCEPTED,2012-02-24 15:43:56.601000+00:00,2012-02-24 16:43:13.791000+01:00,212548,10000
11122,COMPLETE,A_ACCEPTED,2012-02-24 16:46:59.127000+00:00,2012-02-24 16:43:13.791000+01:00,212548,10000
11122,COMPLETE,A_FINALIZED,2012-02-24 16:49:50.207000+00:00,2012-02-24 16:43:13.791000+01:00,212548,10000
112,COMPLETE,A_SUBMITTED,2011-12-03 18:43:16.617000+00:00,2011-12-03 19:43:16.617000+01:00,191019,7000
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-03 18:43:17.173000+00:00,2011-12-03 19:43:16.617000+01:00,191019,7000
112,COMPLETE,A_DECLINED,2011-12-03 18:44:05.710000+00:00,2011-12-03 19:43:16.617000+01:00,191019,7000
112,COMPLETE,A_SUBMITTED,2011-10-31 10:54:43.812000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-31 10:54:44.042000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
112,COMPLETE,A_PREACCEPTED,2011-10-31 10:55:26.475000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
11200,COMPLETE,A_ACCEPTED,2011-10-31 12:27:30.610000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
11200,COMPLETE,A_FINALIZED,2011-10-31 12:32:30.974000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
10138,COMPLETE,A_APPROVED,2011-11-09 09:18:16.173000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
10138,COMPLETE,A_REGISTERED,2011-11-09 09:18:16.174000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
10138,COMPLETE,A_ACTIVATED,2011-11-09 09:18:16.174000+00:00,2011-10-31 11:54:43.811000+01:00,180953,7500
112,COMPLETE,A_SUBMITTED,2011-12-02 09:24:23.597000+00:00,2011-12-02 10:24:23.596000+01:00,190686,15000
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-02 09:24:23.871000+00:00,2011-12-02 10:24:23.596000+01:00,190686,15000
10910,COMPLETE,A_PREACCEPTED,2011-12-02 09:26:35.420000+00:00,2011-12-02 10:24:23.596000+01:00,190686,15000
10889,COMPLETE,A_DECLINED,2011-12-06 10:48:19.527000+00:00,2011-12-02 10:24:23.596000+01:00,190686,15000
112,COMPLETE,A_SUBMITTED,2011-11-22 19:10:00.609000+00:00,2011-11-22 20:10:00.609000+01:00,188197,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011-11-22 19:10:00.947000+00:00,2011-11-22 20:10:00.609000+01:00,188197,10000
11169,COMPLETE,A_DECLINED,2011-11-23 09:19:32.171000+00:00,2011-11-22 20:10:00.609000+01:00,188197,10000
112,COMPLETE,A_SUBMITTED,2012-01-03 12:22:39.735000+00:00,2012-01-03 13:22:39.735000+01:00,197524,2500
112,COMPLETE,A_PARTLYSUBMITTED,2012-01-03 12:22:39.949000+00:00,2012-01-03 13:22:39.735000+01:00,197524,2500
10939,COMPLETE,A_DECLINED,2012-01-03 13:55:28.303000+00:00,2012-01-03 13:22:39.735000+01:00,197524,2500
112,COMPLETE,A_SUBMITTED,2012-02-17 19:57:09.605000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-17 19:57:12.404000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
10909,COMPLETE,A_PREACCEPTED,2012-02-18 09:11:34.275000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
10861,COMPLETE,A_ACCEPTED,2012-02-20 08:42:46.757000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
10861,COMPLETE,A_FINALIZED,2012-02-20 08:44:25.865000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
10138,COMPLETE,A_APPROVED,2012-03-12 15:23:51.377000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
10138,COMPLETE,A_ACTIVATED,2012-03-12 15:23:51.377000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
10138,COMPLETE,A_REGISTERED,2012-03-12 15:23:51.377000+00:00,2012-02-17 20:57:09.593000+01:00,210497,20000
112,COMPLETE,A_SUBMITTED,2012-02-27 09:44:12.676000+00:00,2012-02-27 10:44:12.676000+01:00,213171,10000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-27 09:44:13.105000+00:00,2012-02-27 10:44:12.676000+01:00,213171,10000
112,COMPLETE,A_DECLINED,2012-02-27 09:44:51.193000+00:00,2012-02-27 10:44:12.676000+01:00,213171,10000
112,COMPLETE,A_SUBMITTED,2012-02-09 10:34:58.951000+00:00,2012-02-09 11:34:58.951000+01:00,207777,15000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-09 10:35:00.713000+00:00,2012-02-09 11:34:58.951000+01:00,207777,15000
112,COMPLETE,A_PREACCEPTED,2012-02-09 10:35:56.305000+00:00,2012-02-09 11:34:58.951000+01:00,207777,15000
11003,COMPLETE,A_ACCEPTED,2012-02-09 17:35:59.354000+00:00,2012-02-09 11:34:58.951000+01:00,207777,15000
11003,COMPLETE,A_FINALIZED,2012-02-09 17:43:17.496000+00:00,2012-02-09 11:34:58.951000+01:00,207777,15000
112,COMPLETE,A_SUBMITTED,2012-01-26 09:25:31.956000+00:00,2012-01-26 10:25:31.956000+01:00,204146,20000
112,COMPLETE,A_PARTLYSUBMITTED,2012-01-26 09:25:34.155000+00:00,2012-01-26 10:25:31.956000+01:00,204146,20000
112,COMPLETE,A_PREACCEPTED,2012-01-26 09:26:09.936000+00:00,2012-01-26 10:25:31.956000+01:00,204146,20000
11121,COMPLETE,A_CANCELLED,2012-01-26 11:18:31.212000+00:00,2012-01-26 10:25:31.956000+01:00,204146,20000
112,COMPLETE,A_SUBMITTED,2011-12-04 19:28:17.448000+00:00,2011-12-04 20:28:17.448000+01:00,191175,10000
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-04 19:28:18.644000+00:00,2011-12-04 20:28:17.448000+01:00,191175,10000
10909,COMPLETE,A_DECLINED,2011-12-05 09:37:59.563000+00:00,2011-12-04 20:28:17.448000+01:00,191175,10000
112,COMPLETE,A_SUBMITTED,2011-11-27 09:47:06.026000+00:00,2011-11-27 10:47:06.026000+01:00,189277,6000
112,COMPLETE,A_PARTLYSUBMITTED,2011-11-27 09:47:06.159000+00:00,2011-11-27 10:47:06.026000+01:00,189277,6000
10910,COMPLETE,A_PREACCEPTED,2011-11-28 08:22:20.347000+00:00,2011-11-27 10:47:06.026000+01:00,189277,6000
112,COMPLETE,A_CANCELLED,2011-12-28 08:15:05.284000+00:00,2011-11-27 10:47:06.026000+01:00,189277,6000
112,COMPLETE,A_SUBMITTED,2011-10-26 06:40:53.976000+00:00,2011-10-26 08:40:53.976000+02:00,179911,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-26 06:40:54.180000+00:00,2011-10-26 08:40:53.976000+02:00,179911,20000
112,COMPLETE,A_DECLINED,2011-10-26 06:41:42.908000+00:00,2011-10-26 08:40:53.976000+02:00,179911,20000
112,COMPLETE,A_SUBMITTED,2011-12-04 10:01:17.701000+00:00,2011-12-04 11:01:17.701000+01:00,191079,18000
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-04 10:01:18.403000+00:00,2011-12-04 11:01:17.701000+01:00,191079,18000
11120,COMPLETE,A_PREACCEPTED,2011-12-05 08:52:49.924000+00:00,2011-12-04 11:01:17.701000+01:00,191079,18000
11120,COMPLETE,A_DECLINED,2011-12-05 12:19:15.467000+00:00,2011-12-04 11:01:17.701000+01:00,191079,18000
112,COMPLETE,A_SUBMITTED,2011-11-08 16:27:20.402000+00:00,2011-11-08 17:27:20.401000+01:00,183184,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011-11-08 16:27:20.547000+00:00,2011-11-08 17:27:20.401000+01:00,183184,5000
112,COMPLETE,A_DECLINED,2011-11-08 16:27:57.989000+00:00,2011-11-08 17:27:20.401000+01:00,183184,5000
112,COMPLETE,A_SUBMITTED,2011-10-18 17:59:00.665000+00:00,2011-10-18 19:59:00.665000+02:00,177959,2500
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-18 17:59:00.851000+00:00,2011-10-18 19:59:00.665000+02:00,177959,2500
10982,COMPLETE,A_DECLINED,2011-10-18 18:00:30.236000+00:00,2011-10-18 19:59:00.665000+02:00,177959,2500
112,COMPLETE,A_SUBMITTED,2011-10-07 14:06:28.844000+00:00,2011-10-07 16:06:28.843000+02:00,175395,20000
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-07 14:06:29.008000+00:00,2011-10-07 16:06:28.843000+02:00,175395,20000
10971,COMPLETE,A_PREACCEPTED,2011-10-07 14:16:44.827000+00:00,2011-10-07 16:06:28.843000+02:00,175395,20000
11201,COMPLETE,A_ACCEPTED,2011-10-07 14:35:05.240000+00:00,2011-10-07 16:06:28.843000+02:00,175395,20000
11201,COMPLETE,A_FINALIZED,2011-10-07 14:41:49.555000+00:00,2011-10-07 16:06:28.843000+02:00,175395,20000
11200,COMPLETE,A_CANCELLED,2011-10-14 18:44:50.298000+00:00,2011-10-07 16:06:28.843000+02:00,175395,20000
112,COMPLETE,A_SUBMITTED,2012-02-16 13:21:43.899000+00:00,2012-02-16 14:21:43.898000+01:00,210137,8500
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-16 13:21:44.071000+00:00,2012-02-16 14:21:43.898000+01:00,210137,8500
112,COMPLETE,A_PREACCEPTED,2012-02-16 13:22:42.204000+00:00,2012-02-16 14:21:43.898000+01:00,210137,8500
112,COMPLETE,A_SUBMITTED,2011-12-19 12:05:55.276000+00:00,2011-12-19 13:05:55.276000+01:00,194445,7500
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-19 12:05:55.634000+00:00,2011-12-19 13:05:55.276000+01:00,194445,7500
10932,COMPLETE,A_DECLINED,2011-12-19 13:07:49.741000+00:00,2011-12-19 13:05:55.276000+01:00,194445,7500
112,COMPLETE,A_SUBMITTED,2011-10-05 18:18:40.877000+00:00,2011-10-05 20:18:40.877000+02:00,174905,16000
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-05 18:18:41.035000+00:00,2011-10-05 20:18:40.877000+02:00,174905,16000
112,COMPLETE,A_PREACCEPTED,2011-10-05 18:19:21.309000+00:00,2011-10-05 20:18:40.877000+02:00,174905,16000
11200,COMPLETE,A_ACCEPTED,2011-10-05 18:27:58.292000+00:00,2011-10-05 20:18:40.877000+02:00,174905,16000
11200,COMPLETE,A_FINALIZED,2011-10-05 18:35:24.361000+00:00,2011-10-05 20:18:40.877000+02:00,174905,16000
10138,COMPLETE,A_DECLINED,2011-10-27 13:55:20.263000+00:00,2011-10-05 20:18:40.877000+02:00,174905,16000
112,COMPLETE,A_SUBMITTED,2011-10-14 10:05:38.083000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-14 10:05:38.686000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
11009,COMPLETE,A_PREACCEPTED,2011-10-14 10:08:45.224000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
11009,COMPLETE,A_ACCEPTED,2011-10-14 10:15:45.146000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
11009,COMPLETE,A_FINALIZED,2011-10-14 10:16:12.260000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
10972,COMPLETE,A_APPROVED,2011-10-25 14:59:23.107000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
10972,COMPLETE,A_REGISTERED,2011-10-25 14:59:23.107000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
10972,COMPLETE,A_ACTIVATED,2011-10-25 14:59:23.107000+00:00,2011-10-14 12:05:38.082000+02:00,176927,15500
112,COMPLETE,A_SUBMITTED,2012-02-20 19:34:08.358000+00:00,2012-02-20 20:34:08.357000+01:00,211290,7500
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-20 19:34:08.654000+00:00,2012-02-20 20:34:08.357000+01:00,211290,7500
112,COMPLETE,A_DECLINED,2012-02-20 19:34:45.280000+00:00,2012-02-20 20:34:08.357000+01:00,211290,7500
112,COMPLETE,A_SUBMITTED,2012-02-01 08:09:53.327000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-01 08:09:53.445000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
11000,COMPLETE,A_PREACCEPTED,2012-02-01 09:12:17.205000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
11179,COMPLETE,A_ACCEPTED,2012-02-01 13:27:59.836000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
11179,COMPLETE,A_FINALIZED,2012-02-01 13:31:54.560000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
10629,COMPLETE,A_APPROVED,2012-02-15 11:03:06.054000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
10629,COMPLETE,A_REGISTERED,2012-02-15 11:03:06.054000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
10629,COMPLETE,A_ACTIVATED,2012-02-15 11:03:06.054000+00:00,2012-02-01 09:09:53.326000+01:00,205508,25000
112,COMPLETE,A_SUBMITTED,2011-11-11 13:41:30.011000+00:00,2011-11-11 14:41:30.011000+01:00,184553,3500
112,COMPLETE,A_PARTLYSUBMITTED,2011-11-11 13:41:30.239000+00:00,2011-11-11 14:41:30.011000+01:00,184553,3500
112,COMPLETE,A_PREACCEPTED,2011-11-11 13:42:07.321000+00:00,2011-11-11 14:41:30.011000+01:00,184553,3500
10971,COMPLETE,A_DECLINED,2011-11-11 14:49:28.439000+00:00,2011-11-11 14:41:30.011000+01:00,184553,3500
112,COMPLETE,A_SUBMITTED,2012-02-06 09:36:28.801000+00:00,2012-02-06 10:36:28.801000+01:00,206709,7000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-06 09:36:30.335000+00:00,2012-02-06 10:36:28.801000+01:00,206709,7000
112,COMPLETE,A_PREACCEPTED,2012-02-06 09:37:13.349000+00:00,2012-02-06 10:36:28.801000+01:00,206709,7000
11119,COMPLETE,A_ACCEPTED,2012-02-06 18:06:45.794000+00:00,2012-02-06 10:36:28.801000+01:00,206709,7000
11119,COMPLETE,A_FINALIZED,2012-02-06 18:10:33.039000+00:00,2012-02-06 10:36:28.801000+01:00,206709,7000
11119,COMPLETE,A_CANCELLED,2012-02-13 19:11:06.931000+00:00,2012-02-06 10:36:28.801000+01:00,206709,7000
112,COMPLETE,A_SUBMITTED,2011-12-27 12:42:44.220000+00:00,2011-12-27 13:42:44.220000+01:00,195815,13000
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-27 12:42:44.795000+00:00,2011-12-27 13:42:44.220000+01:00,195815,13000
112,COMPLETE,A_DECLINED,2011-12-27 12:43:24.168000+00:00,2011-12-27 13:42:44.220000+01:00,195815,13000
112,COMPLETE,A_SUBMITTED,2011-11-07 13:16:54.924000+00:00,2011-11-07 14:16:54.924000+01:00,182816,5000
112,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 13:16:55.099000+00:00,2011-11-07 14:16:54.924000+01:00,182816,5000
112,COMPLETE,A_DECLINED,2011-11-07 13:17:33.225000+00:00,2011-11-07 14:16:54.924000+01:00,182816,5000
112,COMPLETE,A_SUBMITTED,2012-01-23 19:38:24.394000+00:00,2012-01-23 20:38:24.394000+01:00,203383,5250
112,COMPLETE,A_PARTLYSUBMITTED,2012-01-23 19:38:24.668000+00:00,2012-01-23 20:38:24.394000+01:00,203383,5250
112,COMPLETE,A_DECLINED,2012-01-23 19:38:59.807000+00:00,2012-01-23 20:38:24.394000+01:00,203383,5250
112,COMPLETE,A_SUBMITTED,2012-01-12 20:15:24.438000+00:00,2012-01-12 21:15:24.438000+01:00,200404,2000
112,COMPLETE,A_PARTLYSUBMITTED,2012-01-12 20:15:24.567000+00:00,2012-01-12 21:15:24.438000+01:00,200404,2000
11189,COMPLETE,A_DECLINED,2012-01-13 08:08:47.324000+00:00,2012-01-12 21:15:24.438000+01:00,200404,2000
112,COMPLETE,A_SUBMITTED,2012-01-31 10:51:16.028000+00:00,2012-01-31 11:51:16.027000+01:00,205256,30000
112,COMPLETE,A_PARTLYSUBMITTED,2012-01-31 10:51:16.144000+00:00,2012-01-31 11:51:16.027000+01:00,205256,30000
112,COMPLETE,A_PREACCEPTED,2012-01-31 10:51:49.377000+00:00,2012-01-31 11:51:16.027000+01:00,205256,30000
10932,COMPLETE,A_ACCEPTED,2012-02-10 11:57:05.473000+00:00,2012-01-31 11:51:16.027000+01:00,205256,30000
10932,COMPLETE,A_FINALIZED,2012-02-10 12:00:16.582000+00:00,2012-01-31 11:51:16.027000+01:00,205256,30000
112,COMPLETE,A_CANCELLED,2012-03-12 08:15:13.662000+00:00,2012-01-31 11:51:16.027000+01:00,205256,30000
112,COMPLETE,A_SUBMITTED,2012-02-07 18:47:31.562000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-07 18:47:31.795000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
112,COMPLETE,A_PREACCEPTED,2012-02-07 18:48:06.625000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
10863,COMPLETE,A_ACCEPTED,2012-02-08 12:40:03.835000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
10863,COMPLETE,A_FINALIZED,2012-02-08 12:47:50.641000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
11289,COMPLETE,A_APPROVED,2012-03-01 15:18:03.455000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
11289,COMPLETE,A_ACTIVATED,2012-03-01 15:18:03.460000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
11289,COMPLETE,A_REGISTERED,2012-03-01 15:18:03.460000+00:00,2012-02-07 19:47:31.562000+01:00,207260,10000
112,COMPLETE,A_SUBMITTED,2012-02-14 07:28:54.963000+00:00,2012-02-14 08:28:54.963000+01:00,209182,15000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-14 07:28:55.178000+00:00,2012-02-14 08:28:54.963000+01:00,209182,15000
11169,COMPLETE,A_DECLINED,2012-02-14 08:42:22.556000+00:00,2012-02-14 08:28:54.963000+01:00,209182,15000
112,COMPLETE,A_SUBMITTED,2011-10-04 19:29:17.061000+00:00,2011-10-04 21:29:17.060000+02:00,174523,2600
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-04 19:29:17.335000+00:00,2011-10-04 21:29:17.060000+02:00,174523,2600
112,COMPLETE,A_DECLINED,2011-10-04 19:29:58.989000+00:00,2011-10-04 21:29:17.060000+02:00,174523,2600
112,COMPLETE,A_SUBMITTED,2012-01-23 00:39:30.111000+00:00,2012-01-23 01:39:30.111000+01:00,203097,5000
112,COMPLETE,A_PARTLYSUBMITTED,2012-01-23 00:39:30.376000+00:00,2012-01-23 01:39:30.111000+01:00,203097,5000
112,COMPLETE,A_DECLINED,2012-01-23 00:40:13.015000+00:00,2012-01-23 01:39:30.111000+01:00,203097,5000
112,COMPLETE,A_SUBMITTED,2011-12-14 12:58:11.380000+00:00,2011-12-14 13:58:11.379000+01:00,193488,50000
112,COMPLETE,A_PARTLYSUBMITTED,2011-12-14 12:58:11.558000+00:00,2011-12-14 13:58:11.379000+01:00,193488,50000
112,COMPLETE,A_PREACCEPTED,2011-12-14 12:59:03.543000+00:00,2011-12-14 13:58:11.379000+01:00,193488,50000
11189,COMPLETE,A_DECLINED,2011-12-14 13:32:12.658000+00:00,2011-12-14 13:58:11.379000+01:00,193488,50000
112,COMPLETE,A_SUBMITTED,2012-02-03 09:09:56.665000+00:00,2012-02-03 10:09:56.665000+01:00,206183,11000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-03 09:09:57.043000+00:00,2012-02-03 10:09:56.665000+01:00,206183,11000
10932,COMPLETE,A_PREACCEPTED,2012-02-03 11:06:47.865000+00:00,2012-02-03 10:09:56.665000+01:00,206183,11000
112,COMPLETE,A_CANCELLED,2012-03-05 08:15:05.650000+00:00,2012-02-03 10:09:56.665000+01:00,206183,11000
112,COMPLETE,A_SUBMITTED,2011-10-20 19:40:51.833000+00:00,2011-10-20 21:40:51.833000+02:00,178701,8000
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-20 19:40:52.015000+00:00,2011-10-20 21:40:51.833000+02:00,178701,8000
112,COMPLETE,A_DECLINED,2011-10-20 19:41:27.299000+00:00,2011-10-20 21:40:51.833000+02:00,178701,8000
112,COMPLETE,A_SUBMITTED,2012-02-02 11:54:52.123000+00:00,2012-02-02 12:54:52.123000+01:00,205885,30000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-02 11:54:53.140000+00:00,2012-02-02 12:54:52.123000+01:00,205885,30000
112,COMPLETE,A_PREACCEPTED,2012-02-02 11:55:38.543000+00:00,2012-02-02 12:54:52.123000+01:00,205885,30000
11169,COMPLETE,A_ACCEPTED,2012-02-02 15:29:20.237000+00:00,2012-02-02 12:54:52.123000+01:00,205885,30000
11169,COMPLETE,A_FINALIZED,2012-02-02 15:34:56.655000+00:00,2012-02-02 12:54:52.123000+01:00,205885,30000
10909,COMPLETE,A_CANCELLED,2012-02-25 14:37:48.069000+00:00,2012-02-02 12:54:52.123000+01:00,205885,30000
112,COMPLETE,A_SUBMITTED,2011-11-08 10:41:54.043000+00:00,2011-11-08 11:41:54.042000+01:00,183040,40000
112,COMPLETE,A_PARTLYSUBMITTED,2011-11-08 10:41:55.455000+00:00,2011-11-08 11:41:54.042000+01:00,183040,40000
112,COMPLETE,A_PREACCEPTED,2011-11-08 10:42:55.964000+00:00,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,A_ACCEPTED,2011-11-08 10:49:01.897000+00:00,2011-11-08 11:41:54.042000+01:00,183040,40000
10880,COMPLETE,A_FINALIZED,2011-11-08 10:49:32.325000+00:00,2011-11-08 11:41:54.042000+01:00,183040,40000
11122,COMPLETE,A_CANCELLED,2011-11-22 19:03:41.660000+00:00,2011-11-08 11:41:54.042000+01:00,183040,40000
112,COMPLETE,A_SUBMITTED,2012-02-03 17:54:50.631000+00:00,2012-02-03 18:54:50.631000+01:00,206342,10000
112,COMPLETE,A_PARTLYSUBMITTED,2012-02-03 17:54:51.339000+00:00,2012-02-03 18:54:50.631000+01:00,206342,10000
112,COMPLETE,A_PREACCEPTED,2012-02-03 17:55:20.305000+00:00,2012-02-03 18:54:50.631000+01:00,206342,10000
10863,COMPLETE,A_ACCEPTED,2012-02-07 14:40:19.016000+00:00,2012-02-03 18:54:50.631000+01:00,206342,10000
10863,COMPLETE,A_FINALIZED,2012-02-07 14:50:25.295000+00:00,2012-02-03 18:54:50.631000+01:00,206342,10000
11289,COMPLETE,A_DECLINED,2012-02-16 11:14:49.640000+00:00,2012-02-03 18:54:50.631000+01:00,206342,10000
112,COMPLETE,A_SUBMITTED,2011-10-02 11:05:34.993000+00:00,2011-10-02 13:05:34.993000+02:00,173871,15500
112,COMPLETE,A_PARTLYSUBMITTED,2011-10-02 11:05:36.034000+00:00,2011-10-02 13:05:34.993000+02:00,173871,15500
112,COMPLETE,A_PREACCEPTED,2011-10-02 11:06:18.014000+00:00,2011-10-02 13:05:34.993000+02:00,173871,15500
10909,COMPLETE,A_ACCEPTED,2011-10-04 17:39:04.166000+00:00,2011-10-02 13:05:34.993000+02:00,173871,15500
10909,COMPLETE,A_FINALIZED,2011-10-04 17:40:46.526000+00:00,2011-10-02 13:05:34.993000+02:00,173871,15500
